,incidentId,incidentNumber,incidentDate,incidentTime,amPm,reporterClass,eventType,permiteeClass,permiteeName,permiteeId,outfallId,municipality,reportingType,location,latitude,longitude,waterBody,waterBodyDescription,volumnOfEvent,rainfallData,hours,minutes,month,additionalInformation,submittedDate,parentIncidentId,Year
36,8c1da600-c2a1-40ed-a37f-520e1d529c1c,23002312,2023-01-26 14:36:43,02:45,,Public Notification Report,SSO – Discharge Through Wastewater Outfall,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,Initial-Ceased,Other,42.614731,-70.647869,Other,Gloucester Inner Harbor,,,,,,This Public Notification Alert was issued as an update to a previous alert so that all information would be posted in one place on the alert center on the City website.,2023-01-26 14:52:43.133,,2023.0
37,82f0afaa-2cff-423f-96d5-65927811fb51,26015863,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Mar,,2026-04-06 15:35:47.353,,
38,1afee8e4-aaf0-476a-a7fb-7df23a68b802,24008744,2024-04-04 17:54:48,11:00,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,Initial-Ongoing,Other,42.614731,-70.647869,Other,Gloucester Inner Harbor,,,,,,Also know as CSO/SS0 009,2024-04-04 18:02:08.033,,2024.0
39,4a97df1b-57d5-4cb3-b230-75af6fa3bfe8,25011952,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Dec,,2025-01-14 10:47:46.927,,
40,eed23ab8-1e36-43dc-86a7-0d0622b0a3c2,25014495,2025-08-11 15:40:37,08:11,,Verified Data Report,SSO – Failure of Pump Station or Associated Force Main,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,Other,,,Other,Freshwater Forested/Shrub wetland - marsh-bog along Essex Ave. ,5200.0,0.0,3.0,9.0,,"A Sanitary Sewer Overflow/Combined Sewer Overflow has occurred at Essex Street , Gloucester, MA.
Description of Discharge and Overflow Location: 
Approximate Date & Time Overflow Began & Duration: 08/11/2025 From 8:11 am - 11:20 am (3 hrs and 9 mins)
Estimated Volume of Discharge or Overflow: 5,200 Gallons
Identity of Permittee: Gloucester, MA
Approximate Date & Time the Overflow Ended:  11:20 am
Waters & Land Areas Potentially Affected: Sewage flowed down the Essex Ave into two catch basins and out into the storm outfall that leads to a wetlands area along Essex Ave.  ",2025-09-18 15:17:14.730,,2025.0
41,56501b56-e27d-4583-8267-09ab2c62f878,25014750,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Sep,,2025-10-14 09:18:20.550,,
42,4f212a1f-c65b-48fe-8a28-00ae53b6abe1,24011237,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Aug,,2024-09-12 14:18:59.053,,
43,7bd6d8c6-766a-4c33-8a0b-00e93a9ee675,26015701,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Feb,,2026-03-11 15:23:55.297,,
44,409375bb-dbca-4db0-894d-04582615086e,24009439,2024-04-04 17:54:48,11:00,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,Other,42.614731,-70.647869,Other,Gloucester Inner Harbor,19000.0,2.8,27.0,50.0,,Also know as CSO/SS0 009,2024-05-15 16:08:22.067,,2024.0
45,cb62819c-1a30-4cf2-b782-15c792950222,24008081,2024-01-13 00:00:00,12:05,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,Other,42.614731,-70.647869,Other,Gloucester Inner Harbor,19000.0,0.8,3.0,45.0,,Also know as CSO/SS0 009,2024-02-14 14:33:48.567,,2024.0
46,f151a535-ee1c-431c-a3ce-10d7acb31287,25014131,2025-08-11 15:40:37,08:11,,Public Notification Report,SSO – Failure of Pump Station or Associated Force Main,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,Initial-Ceased,Other,,,Other,Freshwater Forested/Shrub wetland - marsh-bog along Essex Ave. ,,,,,,"A Sanitary Sewer Overflow/Combined Sewer Overflow has occurred at Essex Street , Gloucester, MA.
Description of Discharge and Overflow Location: 
Approximate Date & Time Overflow Began & Duration: 8:11 am - 
Estimated Volume of Discharge or Overflow: 25,095 gallons
Identity of Permittee: Gloucester, MA
Approximate Date & Time the Overflow Ended:  11:15 am
Waters & Land Areas Potentially Affected: Sewage flowed down the Essex Ave into two catch basins and out into the storm outfall that leads to a wetlands area along Essex Ave.  ",2025-08-12 11:55:11.960,,2025.0
47,3297d13e-a729-4ec8-a620-1a821687d105,24007460-1,2024-01-10 09:30:00,15:40,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,Ceased,Other,42.614731,70.647869,Other,Gloucester Inner Harbor,,,,,,,2024-01-11 09:50:52.567,,2024.0
48,0d2aeb9c-b606-4619-97d9-26adefc1cef8,25012780,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Mar,,2025-04-14 09:56:52.490,,
49,746e6970-bf8f-4d4e-b0d4-26b5ef446556,25013733,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Jun,,2025-07-07 09:56:13.900,,
0,243074bd-408e-4f1d-9e97-2ca2414ff92c,25012403,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Feb,,2025-03-11 09:07:24.293,,
1,41f7f8e0-65f5-4042-9c29-30d51c1108cc,25012162,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Jan,,2025-02-03 15:06:51.140,,
2,9e95b710-1cdf-4524-ae58-2ef700474298,24010842,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Jul,,2024-08-09 11:26:44.620,,
3,e2117ba4-ea3b-4e53-93eb-8dedf72f0556,25014123,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Jul,,2025-08-12 10:51:46.200,,
4,98084129-b404-410c-b40a-97f79bc7c252,24007738,2024-01-13 21:16:37,12:05,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,Initial-Ceased,Other,42.614731,70.647869,Other,Gloucester Inner Harbor,,,,,,Also know as CSO/SS0 009,2024-01-13 21:36:18.813,,2024.0
5,f0f25f87-f5e1-458d-bfa4-aae908dea07c,26015506,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Dec,,2026-01-07 09:44:38.233,,
6,7abb0b3a-a9b2-4f3e-9257-c803a1d56466,22001816,2022-12-17 13:56:12,06:40,,Public Notification Report,SSO – Failure of Pump Station or Associated Force Main,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,Initial-Ceased,Other,,,Other,Inner Harbor Gloucester,,,,,,SSO 009,2022-12-17 14:16:56.770,,2022.0
7,d19cc9c1-ff14-4dcd-835f-bb384efef410,24008083,2024-01-10 00:00:00,05:00,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,Other,42.614731,-70.647869,Other,Gloucester Inner Harbor,19000.0,1.27,10.0,10.0,,,2024-02-14 14:37:19.720,,2024.0
8,1355d10f-29c8-452b-bca4-bc8191410d27,25015434,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Nov,,2025-12-16 12:09:00.767,,
9,43011f49-9720-4696-96ec-bf60a7ba6f4f,23001958,2022-12-17 00:00:00,06:40,,Verified Data Report,SSO – Failure of Pump Station or Associated Force Main,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,Other,42.614731,-70.647869,Other,Gloucester Inner Harbor,28000.0,0.72,3.0,0.0,,Volume was initially estimated at 0.019 MG and later refined to an estimated 0.028 MG,2023-01-10 14:43:37.393,,2022.0
10,6bc0438d-2aa0-4d6b-8da1-fb162cefcde2,24011510,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Oct,,2024-11-04 14:35:02.170,,
11,1ff4f4a1-507a-4bfc-8511-f97fc93d1534,23002530,2023-01-26 00:00:00,11:00,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,Other,42.678545,-70.643152,Other,Unnamed stream discharging to Folly Cove,310.0,0.72,1.0,0.0,,,2023-02-16 12:01:08.743,,2023.0
12,a3d90400-b22a-447f-a385-de7d27faf8eb,23002529,2023-01-26 00:00:00,02:45,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,Other,42.614731,-70.647869,Other,Gloucester Inner Harbor,79908.0,0.72,6.0,35.0,,,2023-02-16 11:52:51.780,,2023.0
13,3ba100cd-c781-4644-a3b1-e129515f965f,24008924,2024-03-29 09:27:51,01:30,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,Other,42.614731,-70.647869,Other,Gloucester Inner Harbor,19000.0,0.77,9.0,40.0,,,2024-04-11 15:04:06.933,,2024.0
14,c94544be-38ff-42ea-8295-e1d1bda4760c,24007460,2024-01-10 08:54:58,05:00,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,Initial-Ongoing,Other,42.614731,70.647869,Other,Gloucester Inner Harbor,,,,,,,2024-01-10 09:23:15.740,,2024.0
15,333f8f05-9313-467c-b358-deb1c478db29,25013447,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,May,,2025-06-09 09:53:58.040,,
16,1a0c7bed-2fc2-49cb-ab04-e0bedff1ea19,24009439-1,2024-04-04 17:54:48,11:00,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,Other,42.614731,-70.647869,Other,Gloucester Inner Harbor,19000.0,2.8,16.0,40.0,,Also know as CSO/SS0 009,2024-05-16 14:46:16.517,,2024.0
17,96419707-5a4f-4001-8837-d84a037414c3,24008744-1,2024-04-04 17:54:48,11:00,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,Ceased,Other,42.614731,-70.647869,Other,Gloucester Inner Harbor,,,,,,Also know as CSO/SS0 009,2024-04-06 09:43:17.847,,2024.0
18,8ae1d6f6-6fc6-45d5-98d7-d9641991b3c0,23002313,2023-01-26 14:36:43,11:00,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,Initial-Ceased,Other,42.678545,-70.643152,Other,Unnamed stream discharging to Folly Cove,,,,,,The discharged occured when two STEP systems surcharged as a result of groundwater infiltration. The sewage overflowed to the ground surface and then flowed down the street and into a nearby stream.,2023-01-26 14:57:56.437,,2023.0
19,f247084d-5160-41e7-88b6-daba928b80c5,24011434,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Sep,,2024-10-11 09:54:05.370,,
20,176e77ce-d373-43b0-9340-34f47aa9186b,24007675,2024-01-10 13:26:32,10:30,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"ARLINGTON, TOWN OF",,,ARLINGTON,Initial-Ceased,Other,,,Other,Mystic lake,,,,,,,2024-01-12 14:04:02.613,,2024.0
21,83ae183e-573c-4afc-b8ef-34c94be4b40c,23006544,2023-09-11 00:00:00,20:03,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.639202,-71.32291,Other,Pawtucket Canal,828.0,1.07,0.0,14.0,,Location is Payne Street. Volume is an estimate. Rain may be closer to 1.45 as that was the result of an alternate rain gage. Rain was very localized. ,2023-10-13 20:15:41.723,,2023.0
22,2ab0d620-3dec-4138-a6e3-db3fce50aa71,25015251,,,,No Events for the month,,,CITY OF GLOUCESTER,MA0100625,,GLOUCESTER,,,,,,,,,,,Oct,,2025-11-18 09:52:59.733,,
23,7783b5e5-e375-4028-afc5-358471ada5d9,23006104,2023-08-08 00:00:00,11:00,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,,,Other,River Meadow Brook,10.0,1.68,0.0,6.0,,Location is Industrial ave. volume is unknown as it was eye-witness reporting. ,2023-09-15 16:28:10.863,,2023.0
24,168bd5de-fd75-4235-9687-3392b2106969,24008047,2024-01-10 00:00:00,03:11,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.63726,-71.27427,Other,Wetland,3582.0,2.67,0.0,34.0,,Location is Winward Street. Volume is an estimate. ,2024-02-13 11:05:31.993,,2024.0
25,ee85c521-e788-4eab-bd27-3733acf1e2c0,23003792,2023-06-27 15:22:37,04:05,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,42.638676,-71.31978,Other,Pawtucket Canal,,,,,,"Location: Eagle Court, duration: 2 minutes",2023-06-27 15:30:03.740,,2023.0
26,e649bfd2-8788-4d23-97e5-366d6afbc04f,23005107,2023-08-10 12:54:41,22:22,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,,,Other,Pawtucket Canal,,,,,,Eagle ct,2023-08-11 13:25:46.957,,2023.0
27,d1961d53-124a-489f-b331-3a6fb332cfcc,24011011,2024-08-15 10:23:59,15:45,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,,,Other,pawtucket canal,,,,,,,2024-08-16 10:29:32.670,,2024.0
28,f897a1e4-9cd4-447f-a837-2f07356ee7f9,23006106,2023-08-08 00:00:00,10:10,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.638676,-71.31978,Other,Pawtucket Canal,127.0,1.68,0.0,6.0,,Location is Eagle Court. Volume is an estimate. ,2023-09-15 16:33:21.370,,2023.0
29,dbd81af6-e342-4c2d-8de7-2e10cdcd9e38,23005497,2023-07-14 00:00:00,12:19,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.639202,-71.32291,Other,Pawtucket Canal,410.0,1.07,0.0,14.0,,Volume is an estimate. Location is the intersection of Payne and Saunders Street,2023-08-15 17:12:36.513,,2023.0
30,c172a385-1171-42c3-ba5e-2b13e451481d,23004299,2023-06-27 00:00:00,04:03,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.639202,-71.32291,Other,Pawtucket Canal,40.0,0.67,0.0,6.0,,,2023-07-14 16:49:00.103,,2023.0
31,3428d1dc-8668-403f-a951-292a6ad8bdde,24011326,2024-08-19 15:59:38,15:40,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,,,Other,Windward Road wetland,10.0,1.32,0.0,15.0,,volume is unknown as there were no working meters calculating overflow,2024-09-13 18:05:04.057,,2024.0
32,311e9c98-eb12-495f-a69e-224d1e81f087,24011325,2024-08-19 15:59:38,20:54,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,,,Other,Payne / Pawtucket Canal,134.0,1.32,0.0,2.0,,,2024-09-13 17:58:51.967,,2024.0
33,5d7259b8-e33e-4972-9490-053bf924f601,23005105,2023-08-10 12:54:41,22:28,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,,,Other,wetland,,,,,,Winward,2023-08-11 13:17:40.957,,2023.0
34,714fa45f-4bcb-48c5-abbd-0de7373b916b,25014270,2025-07-20 05:01:29,19:09,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42639202.0,7132291.0,Other,Pawtucket Canal,1023.0,0.78,0.0,9.0,,Volume is an estimate. Location is the intersection of Payne and Saunders Street. Rainfall of 0.78 inches within a 15 minute interval caused a sudden inflow to the system resulting in multiple SSOs,2025-08-19 17:49:23.760,,2025.0
35,ccfbb5f0-ab89-417c-81ef-1002a5be9bb0,23005496,2023-07-03 00:00:00,03:06,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.63726,-71.27427,Other,Wetland,1600.0,0.8,0.0,10.0,,Volume is an estimate. Location is Winward Street,2023-08-15 17:09:02.683,,2023.0
36,ed08ab0f-71d6-4f9a-a2a4-7af04a3f2a5f,23003793,2023-06-27 15:22:37,04:06,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,42.63726,-71.27427,Other,Wetland,,,,,,"location: Winward Street, duration: 6 minutes",2023-06-27 15:32:00.413,,2023.0
37,01aecd09-b7b3-48ff-b112-7cf2399f3b76,24011012,2024-08-15 10:32:54,15:46,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,,,Other,pawtucket canal,,,,,,,2024-08-16 10:43:17.607,,2024.0
38,541edf0c-5ba4-499b-a253-817a8e522b2b,23005501,2023-07-21 00:00:00,17:55,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.639202,-71.32291,Other,Pawtucket Canal,30.0,2.02,0.0,2.0,,Volume is an estimate. Location is the intersection of Payne and Saunders Street,2023-08-15 17:22:08.527,,2023.0
39,3c189938-b3f3-4522-b72d-81c3c91cfd76,23004297,2023-06-26 00:00:00,15:05,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.638676,-71.31978,Other,Wetland,1500.0,2.32,0.0,14.0,,Volume is an estimate. Location is Eagle Court,2023-07-14 16:06:56.333,,2023.0
40,61f22455-5ab7-4e9c-9e52-7fb14c2c7c6d,23005498,2023-07-14 00:00:00,12:20,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.638676,-71.31978,Other,Pawtucket Canal,450.0,1.07,0.0,12.0,,Volume is an estimate. Location is Eagle Court,2023-08-15 17:16:14.897,,2023.0
41,e86a4146-5ffa-4ede-bc5e-830075cc5510,23003721,2023-06-26 15:22:37,15:05,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,42.639202,-71.32291,Other,Pawtucket Canal,,,,,,Location: Intersection of Payne and Saunders Street. Duration: 15 minutes,2023-06-26 18:05:20.217,,2023.0
42,e27cd892-a278-4b52-9a96-6c47bb59edd8,24011047,2024-08-19 15:59:38,15:40,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,,,Other,Windward Road wetland,,,,,,,2024-08-19 16:32:39.783,,2024.0
43,a668a2da-dde6-4a99-abaa-4cc0ef9e44ce,23005499,2023-07-16 00:00:00,08:46,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.639202,-71.32291,Other,Pawtucket Canal,10.0,1.17,0.0,3.0,,,2023-08-15 17:17:46.837,,2023.0
44,8086fb54-c430-4108-8a44-4bd2ff9bc3ac,23006545,2023-09-11 00:00:00,20:03,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.638676,-71.31978,Other,Pawtucket Canal,330.0,1.07,0.0,9.0,,Location is Eagle Court. Volume is an estimate,2023-10-13 20:17:27.613,,2023.0
45,6f7d1b20-6eb7-4a14-930c-50248e3567ec,23004298,2023-06-27 00:00:00,04:07,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.63726,-71.27427,Other,Wetland,100.0,0.67,0.0,6.0,,Volume is an estimate. Location is Winward Street,2023-07-14 16:08:56.083,,2023.0
46,79723f24-3eee-49e7-9bd5-4327d51446a1,23005106,2023-08-10 12:54:41,22:20,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,,,Other,Pawtucket Canal,,,,,,Payne,2023-08-11 13:22:28.517,,2023.0
47,b062e4cf-1dd6-4b1f-b9e2-6344db469f17,24011049,2024-08-19 15:59:38,20:54,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,,,Other,Payne / Pawtucket Canal,,,,,,,2024-08-19 21:55:55.190,,2024.0
48,268331c3-6f99-4eb3-83de-6059b46ad820,23003791,2023-06-27 15:22:37,04:03,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,Initial-Ceased,Other,42.639202,-71.32291,Other,Pawtucket Canal,,,,,,Location: intersection of Payne Street and Saunders Street. Duration: 5 minutes,2023-06-27 15:28:25.937,,2023.0
49,4f7839cb-7c6a-45de-b867-5c0e7b01950a,23004301,2023-06-28 00:00:00,17:16,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.63726,-71.27427,Other,Wetland,2400.0,1.56,0.0,53.0,,Volume is an estimate. Previously reported as 6 minutes but was determined to have stopped and started again. The location is Winward Street ,2023-07-14 16:53:40.000,,2023.0
0,5064621d-14f6-4c93-95eb-597f359c0905,23006112,2023-08-18 00:00:00,10:03,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.38676,-71.31978,Other,Pawtucket Canal,883.0,1.75,0.0,24.0,,Location is Eagle Court. Volume is an estimate,2023-09-15 16:45:31.360,,2023.0
1,f6346699-9430-44f2-be10-cc193466b64d,23004300,2023-06-27 00:00:00,04:05,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.63726,-71.247427,Other,Wetland,20.0,6.0,0.0,3.0,,Volume is an estimate. Location is Eagle Court,2023-07-14 16:50:40.557,,2023.0
2,e06170ad-a851-49d7-a77f-cc43ba1c0885,23006107,2023-08-08 00:00:00,11:30,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.63726,-71.27427,Other,Wetland,1232.0,1.68,0.0,37.0,,Location is Winward street. Volume is an estimate.,2023-09-15 16:34:53.000,,2023.0
3,c5950448-890a-4e69-966e-cab449c89f42,23005500,2023-07-21 00:00:00,17:59,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.638676,-71.31978,Other,Pawtucket Canal,1440.0,2.02,0.0,24.0,,,2023-08-15 17:20:11.863,,2023.0
4,6183550f-7148-446a-a02a-e47677cf4374,23006113,2023-08-18 00:00:00,10:00,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.63726,-71.27427,Other,Wetland,1480.0,1.75,0.0,27.0,,Location is Winward Street. Volume is an estimate.,2023-09-15 16:48:17.973,,2023.0
5,b066be8c-3edc-4ba6-9123-e3b7a07ad28d,23004296,2023-06-26 00:00:00,15:05,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,LOWELL REGIONAL WASTEWATER UTILITY,MA0100633,,LOWELL,,Other,42.639202,-71.32291,Other,Pawtucket Canal,1600.0,2.32,0.0,17.0,,Volume is an estimate. Location is the intersection of Payne and Saunders Street,2023-07-14 16:05:15.700,,2023.0
