source_url,gcs_url,municipality,permit_number,report_year,permit_year,report_period_start,report_period_end,source_page_refs,mcm1_activities_count,mcm1_notes,mcm2_activities_count,mcm3_outfalls_total,mcm3_outfalls_screened,mcm3_outfalls_not_accessed,mcm3_illicit_found,mcm3_illicit_eliminated,mcm3_count_type,mcm3_sampling_conducted,mcm4_sites_inspected,mcm4_violations_found,mcm5_sites_inspected,mcm5_bmps_inspected,mcm6_facilities_inspected,mcm6_notes,system_mapping_pct_complete,tmdl_municipality_specific,tmdl_waterbodies_json,compliance_issues,extraction_confidence,extraction_notes,pdf_pages,estimated_cost_usd
https://www.epa.gov/system/files/documents/2026-04/lexington_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lexington_ma_ar21.pdf,Town of Lexington,MAR041042,,,,,{},6.0,,,,297.0,,11.0,11.0,cumulative_since_permit_start,True,8.0,1.0,,,2.0,Refers to SWPPP site inspections.,,,"[{""pollutant"": ""DO, Phosphorus, Ecoli, non-native aquatic plants, organic enrichments biological indicators, sedimentation, excess algal growth, other flow regime alterations, other anthropogenic substrate alterations"", ""waterbody"": ""Beaver Brook""}, {""pollutant"": ""Chloride"", ""waterbody"": ""Cambridge Reservoir""}, {""pollutant"": ""Aquatic Plants, Chloride, Turbidity"", ""waterbody"": ""Cambridge Reservoir, Upper Basin""}, {""pollutant"": ""Chloride"", ""waterbody"": ""Unnamed Tributary (MA72-47)""}, {""pollutant"": ""Chloride"", ""waterbody"": ""Unnamed Tributary (MA72-48)""}, {""pollutant"": ""Ecoli"", ""waterbody"": ""Munroe Brook""}, {""pollutant"": ""Ecoli"", ""waterbody"": ""Mill Brook""}, {""pollutant"": ""DO, Turbidity"", ""waterbody"": ""Vine Brook""}, {""pollutant"": ""Fecal Coliform"", ""waterbody"": ""Kiln Brook""}]",,high,MCM2 public participation activities count is not explicitly stated. MCM5 post-construction inspection counts are not explicitly stated. MCM6 facilities_inspected refers to SWPPP site inspections. IDDE illicit discharge counts appear to be cumulative since permit start.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/lexington_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lexington_ma_ar22.pdf,Town of Lexington,MAR041042,2022.0,,2021-07-01,2022-06-30,"{""mcm5_post_construction"": [27], ""mcm3_idde"": [24, 25, 26], ""mcm4_construction"": [26, 27], ""tmdl"": [2, 4, 5, 6, 7], ""mcm2"": [23, 24], ""mcm1"": [10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], ""mcm6_pollution_prevention"": [28]}",26.0,,0.0,,167.0,,2.0,2.0,current_period,True,204.0,2.0,0.0,0.0,7.0,Number refers to catch basins inspected.,100.0,True,"[{""waterbody"": ""Assabet River"", ""pollutant"": ""Phosphorus""}, {""waterbody"": ""Unspecified"", ""pollutant"": ""Bacteria and Pathogen""}, {""pollutant"": ""Nitrogen"", ""waterbody"": ""Cape Cod""}, {""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus""}, {""waterbody"": ""Lake and Pond"", ""pollutant"": ""Phosphorus""}]",Two construction site violations were found and resolved. IDDE investigations for suspected pipe segments could not be verified with dye testing due to COVID-19 and remain incomplete.,high,"MCM1 activities_count is the number of educational messages. MCM2 public participation activities_count is null as no specific count of events/meetings was provided, only descriptions of opportunities. For MCM3 IDDE, illicit_discharges_found and illicit_discharges_eliminated are for the current reporting period. Sampling_conducted is inferred from the mention of 'outfall screening data' being available. Outfalls_total is not explicitly stated. Outfalls_not_accessed is not explicitly stated. For MCM5 Post-Construction, no specific counts for BMPs or sites inspected were found. For MCM6 Pollution Prevention, facilities_inspected refers to catch basins inspected. For TMDL waterbodies, specific reduction achieved or wasteload allocation percentages/lbs per year were not provided. The statement 'Phosphorous Source Identification Report not applicable to Lexington, MA.' on page 6 is noted, despite Charles River Watershed Phosphorus and Lake and Pond Phosphorus TMDLs being listed as applicable. System mapping percentage refers to the percentage of outfalls/interconnections screened, not the entire stormwater system. Due to COVID-19, some IDDE investigations remain incomplete due to inability to conduct dye testing for suspected pipe segments.",31.0,0.00978
https://www.epa.gov/system/files/documents/2026-04/lexington_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lexington_ma_ar23.pdf,Town of Lexington,MAR041042,2023.0,,2022-07-01,2023-06-30,"{""mcm4_construction"": [24], ""mcm5_post_construction"": [24, 25], ""mcm6_pollution_prevention"": [26, 27], ""mcm2"": [20, 21], ""mcm3_idde"": [21, 22, 23], ""tmdl"": [2, 7, 8, 9], ""mcm1"": [12, 13, 14, 15, 16, 17, 18, 19, 20]}",16.0,,1.0,235.0,235.0,,13.0,13.0,cumulative_since_permit_start,True,134.0,0.0,0.0,0.0,4368.0,Count refers to catch basins.,,True,"[{""reduction_achieved_lbs_per_year"": 105.9, ""pollutant"": ""Phosphorus"", ""source_page"": 7, ""waterbody"": ""Charles River Watershed""}, {""source_page"": 9, ""waterbody"": ""Lake and Pond"", ""reduction_achieved_lbs_per_year"": 0, ""pollutant"": ""Phosphorus""}]",,high,"MCM2: No specific count of public participation events/meetings found, only a statement of opportunity provided. MCM3: outfalls_not_accessed count not explicitly stated, although mentioned that some were not accessed but sampled upstream. MCM5: No specific inspection counts for post-construction BMP sites or individual BMP structures were found. TMDL: For Charles River Watershed Phosphorus and Lake and Pond Phosphorus, the ""Baseline phosphorus export reduction required"" was interpreted as a required reduction rather than a direct wasteload allocation target in lbs/year, and therefore wasteload_allocation_lbs_per_year was set to null. MCM6: facilities_inspected refers to catch basins inspected.",30.0,0.00948
https://www.epa.gov/system/files/documents/2026-04/lexington_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lexington_ma_ar24.pdf,Town of Lexington,MAR041042,2024.0,6.0,2023-07-01,2024-06-30,"{""mcm5_post_construction"": [25, 26], ""mcm2"": [21], ""mcm1"": [8, 9, 10, 11, 12, 13, 14, 15, 16, 17], ""mcm3_idde"": [21, 22, 23], ""tmdl"": [2, 4, 5], ""mcm6_pollution_prevention"": [27, 28], ""mcm4_construction"": [24, 25]}",22.0,,26.0,305.0,305.0,,0.0,0.0,current_period,,88.0,1.0,,,4500.0,Count refers to catch basins.,100.0,True,"[{""source_page"": 4, ""reduction_achieved_lbs_per_year"": 1.9, ""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus""}]",,high,"MCM3 illicit discharge counts (0 identified, 0 eliminated) are for the current reporting period. Cumulative identified/eliminated since permit start is 13. MCM6 facilities_inspected refers to catch basins. TMDL wasteload allocation for Charles River Watershed Phosphorus is not explicitly stated; baseline phosphorus export rate is 1168 lbs/year. Reduction achieved refers to non-structural controls for the reporting period.",31.0,0.00978
https://www.epa.gov/system/files/documents/2026-04/lexington_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lexington_ma_ar25.pdf,"Town of Lexington, MA",MAR041042,2025.0,7.0,2024-07-01,2025-06-30,"{""mcm1"": [8, 9, 10, 11, 12, 13, 14], ""tmdl"": [2, 5], ""mcm5_post_construction"": [18, 19, 20], ""mcm4_construction"": [18], ""mcm2"": [14, 15], ""mcm3_idde"": [15, 16, 17], ""mcm6_pollution_prevention"": [20, 21]}",10.0,"Educational messages distributed via Farmer's Market table, Facebook posts (Pet Waste, Leaf Litter, Salt Brine, Food Service Best Practices, Think Blue MA - Fertilizer, Grass Clippings, Rain Barrels, Trash), and brochures for Construction/Site Supervision Stormwater Tips.",12.0,314.0,314.0,0.0,0.0,0.0,current_period,True,112.0,1.0,0.0,0.0,4538.0,"4,538 catch basins were inspected. 2 SWPPP required facilities were inspected.",100.0,True,"[{""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus"", ""source_page"": 5, ""reduction_achieved_lbs_per_year"": 120.7}]",1 warning issued for construction site stormwater runoff control in permit year 7.,high,"MCM4: The report states 'Number of enforcement actions taken: 0' but in the optional notes, it states 'We have issued 1 warning in permit year 7.' The violations_found field reflects this warning. MCM3: Cumulative IDDE counts since permit start are 13 identified and 13 eliminated, as detailed on page 17, but the current period counts are 0, as reported on page 16, which are used for the primary fields with 'count_type' set to 'current_period'. MCM6: The facilities_inspected count combines both municipal facilities requiring SWPPPs and catch basins.",24.0,0.00768
https://www.epa.gov/system/files/documents/2026-04/lincoln-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lincoln-ma-ar19.pdf,Town of Lincoln,MAR041043,2019.0,1.0,2018-05-01,2019-06-30,"{""tmdl"": [2], ""mcm2"": [9, 10], ""mcm3_idde"": [10, 11, 12], ""mcm5_post_construction"": [12, 13], ""mcm1"": [6, 7, 8, 9], ""mcm4_construction"": [12], ""mcm6_pollution_prevention"": [13, 14, 15, 16]}",38.0,Includes 22 educational messages and 16 conservation walks.,3.0,,0.0,,0.0,0.0,current_period,False,98.0,4.0,0.0,0.0,108.0,catch basins inspected,,True,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Assabet River""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River Watershed""}]",,high,MCM1 activities_count includes both educational messages (22) and conservation walks (16). MCM6 facilities_inspected refers to catch basins. No percentage provided for stormwater system mapping completion. No specific compliance issues or NOVs were mentioned.,19.0,0.00618
https://www.epa.gov/system/files/documents/2026-04/lincoln-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lincoln-ma-ar20.pdf,Town of Lincoln,MAR041043,2020.0,2.0,2019-07-01,2020-06-30,"{""mcm4_construction"": [12, 13], ""mcm6_pollution_prevention"": [3, 4, 14, 15], ""mcm2"": [3, 10, 16], ""tmdl"": [2, 4, 5], ""mcm1"": [3, 4, 6, 7, 8, 9, 16], ""mcm3_idde"": [3, 4, 10, 11, 12], ""mcm5_post_construction"": [13, 14, 16]}",4.0,"A message was not distributed to dog owners at the time of license issuance/renewal this year, in part due to COVID-19 forcing the closure of Town Hall for much of the year. Numbers of flyers provided in public buildings taken by residents is unknown and likely minimal as these locations were closed to the public during much of Year 2.",,63.0,54.0,9.0,0.0,0.0,current_period,True,22.0,0.0,,,305.0,Count refers to catch basins inspected.,,True,"[{""waterbody"": ""Cambridge Reservoir"", ""source_page"": 5, ""pollutant"": ""chloride""}, {""waterbody"": ""Cambridge Reservoir Upper Basin"", ""source_page"": 5, ""pollutant"": ""chloride""}, {""source_page"": 5, ""waterbody"": ""Elm Brook"", ""pollutant"": ""bacteria""}, {""waterbody"": ""Hobbs Brook"", ""source_page"": 5, ""pollutant"": ""chloride""}, {""source_page"": 5, ""waterbody"": ""Shawsheen River"", ""pollutant"": ""bacteria""}, {""source_page"": 5, ""waterbody"": ""Unnamed Tributary"", ""pollutant"": ""chloride""}]","As-Builts and Long-Term O&M regulations were not updated as planned during Permit Year 2 due to COVID-19 outbreak (Page 3, 16). A message was not distributed to dog owners at the time of license issuance/renewal this year, in part due to COVID-19 forcing the closure of Town Hall for much of the year (Page 4, 6, 16).",high,"system_mapping_pct_complete could not be determined as a specific percentage (Page 2, 11). mcm2_public_participation.activities_count could not be determined as a specific count (Page 10, 16). mcm5_post_construction.sites_inspected and bmps_inspected numbers were not explicitly provided (Page 13, 16). mcm3_idde.count_type is set to 'current_period', but cumulative counts were also reported as 0 (Page 10, 12).",18.0,0.00588
https://www.epa.gov/system/files/documents/2026-04/lincoln_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lincoln_ma_ar21.pdf,Town of Lincoln,MAR041043,2021.0,3.0,2020-07-01,2021-06-30,"{""mcm6_pollution_prevention"": [3, 4, 5, 13, 15, 16], ""mcm4_construction"": [14], ""mcm5_post_construction"": [14], ""mcm1"": [4, 7, 8, 9, 10], ""mcm2"": [3, 11], ""tmdl"": [5, 6], ""mcm3_idde"": [2, 3, 11, 12, 13]}",8.0,,2.0,83.0,83.0,8.0,0.0,0.0,cumulative_since_permit_start,True,35.0,0.0,,,618.0,Count refers to catch basins inspected; 0 SWPPP site inspections were reported.,,True,"[{""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus"", ""source_page"": 5}, {""waterbody"": ""Cambridge Reservoir"", ""pollutant"": ""Chloride"", ""source_page"": 6}, {""waterbody"": ""Cambridge Reservoir Upper Basin"", ""pollutant"": ""Chloride"", ""source_page"": 6}, {""waterbody"": ""Elm Brook"", ""pollutant"": ""Bacteria"", ""source_page"": 6}, {""source_page"": 6, ""waterbody"": ""Hobbs Brook"", ""pollutant"": ""Chloride""}, {""source_page"": 6, ""waterbody"": ""Shawsheen River"", ""pollutant"": ""Bacteria""}, {""source_page"": 6, ""waterbody"": ""Unnamed Tributary"", ""pollutant"": ""Chloride""}]",,high,"MCM3 outfall inspection numbers represent cumulative totals since permit start, as specified in the report due to difficulty quantifying annual numbers. MCM5 post-construction site inspection counts were not explicitly provided in the report, only as-built drawings received. MCM6 facilities_inspected reflects catch basins; 0 SWPPP site inspections were reported.",19.0,0.00618
https://www.epa.gov/system/files/documents/2026-04/lincoln_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lincoln_ma_ar22.pdf,Town of Lincoln,MAR041043,2022.0,4.0,2021-07-01,2022-06-30,"{""mcm3_idde"": [3, 15, 16, 17], ""mcm5_post_construction"": [3, 18], ""tmdl"": [2, 7], ""mcm2"": [3, 14, 15], ""mcm1"": [3, 4, 8, 9, 10, 11, 12, 13, 14], ""mcm6_pollution_prevention"": [3, 4, 5, 19], ""mcm4_construction"": [3, 17]}",13.0,,15.0,,6.0,,0.0,0.0,current_period,False,26.0,0.0,5.0,,274.0,Count refers to catch basins inspected.,,True,"[{""waterbody"": ""Cambridge Reservoir"", ""pollutant"": ""chloride"", ""source_page"": 7}, {""source_page"": 7, ""waterbody"": ""Cambridge Reservoir Upper Basin"", ""pollutant"": ""chloride""}, {""source_page"": 7, ""waterbody"": ""Elm Brook"", ""pollutant"": ""bacteria""}, {""waterbody"": ""Hobbs Brook"", ""pollutant"": ""chloride"", ""source_page"": 7}, {""waterbody"": ""Shawsheen River"", ""pollutant"": ""bacteria"", ""source_page"": 7}, {""waterbody"": ""Unnamed Tributary"", ""pollutant"": ""chloride"", ""source_page"": 7}]","The Salt Reduction Plan was delayed, as the Town was not covered under the original 2016 permit release and only became aware of the requirement in Permit Year 3. It is anticipated to be addressed in Permit Year 5.",high,"The report stated 'No outfalls were inspected' on page 15, but then provided 'Number of outfalls screened: 6' on page 16. The latter count was used for `mcm3_idde.outfalls_screened`, interpreting 'screened' as a visual inspection rather than an internal one. The total number of outfalls in the MS4 system (`mcm3_idde.outfalls_total`) was not explicitly stated. `mcm3_idde.sampling_conducted` is set to `False` as no outfall water quality sampling results were provided and 'No catchment investigations were conducted' was checked. `mcm5_post_construction.sites_inspected` is based on the number of as-built drawings received for completed projects, as no direct count of 'sites inspected' for post-construction activities was found. `mcm6_pollution_prevention.facilities_inspected` refers specifically to catch basins inspected, as indicated in the report. No overall system mapping percentage (`system_mapping_pct_complete`) was provided; only 'Percent of outfalls screened: 100' was mentioned, which refers to a subset of the system.",22.0,0.00708
https://www.epa.gov/system/files/documents/2026-04/lincoln_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lincoln_ma_ar23.pdf,Town of Lincoln,MAR041043,2023.0,5.0,2022-07-01,2023-06-30,"{""tmdl"": [2, 4, 5, 7], ""mcm6_pollution_prevention"": [20, 21], ""mcm3_idde"": [15, 16, 17, 18], ""mcm1"": [8, 9, 10, 11, 12, 13, 14], ""mcm5_post_construction"": [3, 6, 18, 19], ""mcm2"": [15], ""mcm4_construction"": [18]}",14.0,,6.0,,0.0,,0.0,0.0,current_period,False,36.0,12.0,0.0,0.0,275.0,Count refers to catch basins.,,True,"[{""source_page"": 5, ""waterbody"": ""Charles River"", ""pollutant"": ""Phosphorus"", ""reduction_achieved_lbs_per_year"": 21.01}, {""pollutant"": ""Chloride"", ""source_page"": 7, ""waterbody"": ""Cambridge Reservoir""}, {""source_page"": 7, ""waterbody"": ""Cambridge Reservoir Upper Basin"", ""pollutant"": ""Chloride""}, {""source_page"": 7, ""waterbody"": ""Elm Brook"", ""pollutant"": ""Bacteria""}, {""pollutant"": ""Chloride"", ""source_page"": 7, ""waterbody"": ""Hobbs Brook""}, {""pollutant"": ""Bacteria"", ""source_page"": 7, ""waterbody"": ""Shawsheen River""}, {""source_page"": 7, ""waterbody"": ""Unnamed Tributary"", ""pollutant"": ""Chloride""}]",Two new enforcement Orders were issued in FY23 on minor work in the buffer zone. Remaining enforcement actions are related to zoning violations.,high,"For Charles River Phosphorus TMDL, the wasteload allocation target in lbs/year was not explicitly stated, only the required baseline reduction and current export rate. The reduction achieved was calculated from the provided numbers. For MCM3 IDDE, total outfalls in the MS4 system were not explicitly stated. It was mentioned that 100% of outfalls were screened in previous years, and 0 were screened this period. For MCM5 Post-Construction, no specific numbers were found for BMPs or sites inspected, although annual inspections of Town-owned BMPs are mentioned.",24.0,0.00768
https://www.epa.gov/system/files/documents/2026-04/lincoln_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/lincoln_ma_ar24.pdf,Town of Lincoln,MAR041043,2023.0,6.0,2023-07-01,2024-06-30,"{""mcm6_pollution_prevention"": [18, 19], ""tmdl"": [2, 4, 7], ""mcm4_construction"": [16], ""mcm2"": [13], ""mcm5_post_construction"": [16, 17], ""mcm1"": [8, 9, 10, 11, 12], ""mcm3_idde"": [13, 14, 15]}",9.0,"Educational messages covered leaf disposal, stormwater websites, ponds/wetlands protection, dog waste, snow/ice management, septic system maintenance, wetlands health, and water quality/watershed protection.",6.0,31.0,28.0,,0.0,0.0,cumulative_since_permit_start,False,51.0,11.0,,,439.0,"439 catch basins were inspected, and 4 SWPPP facility inspections were completed.",98.0,True,"[{""source_page"": 4, ""waterbody"": ""Charles River"", ""reduction_achieved_lbs_per_year"": 19, ""wasteload_allocation_lbs_per_year"": 185, ""pollutant"": ""Phosphorus""}, {""waterbody"": ""Cambridge Reservoir"", ""source_page"": 7, ""pollutant"": ""Chloride""}, {""source_page"": 7, ""pollutant"": ""Chloride"", ""waterbody"": ""Cambridge Reservoir Upper Basin""}, {""waterbody"": ""Elm Brook"", ""pollutant"": ""Bacteria"", ""source_page"": 7}, {""waterbody"": ""Hobbs Brook"", ""source_page"": 7, ""pollutant"": ""Chloride""}, {""waterbody"": ""Shawsheen River"", ""source_page"": 7, ""pollutant"": ""Bacteria""}, {""waterbody"": ""Unnamed Tributary"", ""pollutant"": ""Chloride"", ""source_page"": 7}]",,medium,"MCM3 outfalls_total was inferred from outfalls_screened and Percent of outfalls screened. MCM3 sampling_conducted is ambiguous; 'No outfalls were inspected' checkbox is contradictory to 'Number of outfalls screened: 28'. Assuming 'screened' refers to visual inspection, but no explicit water quality sampling was reported. MCM6 facilities_inspected includes 439 catch basins and 4 SWPPP facility inspections. Reported 439 as the main count. TMDL Charles River Phosphorus reduction: 19 lbs/year is for non-structural controls this period. Structural control reduction of 2.01 lbs/year is cumulative. reduction_achieved_lbs_per_year for Charles River reflects only the non-structural reduction for this period as it's the clearest 'achieved this period' value. wasteload_allocation_lbs_per_year is the baseline required reduction.",22.0,0.00708
