State,BudgetDetail,value,Year
Maryland,Percent from Fees / Other,77.14,2013
Maryland,Percent from Fees / Other,71.7,2016
Maryland,Percent from Fees / Other,71.7,2016_old
Maryland,Percent from Fees / Other,74.62,2017
Maryland,Percent from Fees / Other,74.5,2018
Maryland,Percent from Fees / Other,76.32,2019
Maryland,Percent from Fees / Other,80.6,2020
Maryland,Percent from Fees / Other,76.91,2021
Maryland,Percent from Fees / Other,82.0,2022
Maryland,Percent from Fees / Other,77.96,2023
Maryland,Percent from General Fund,16,2009
Maryland,Percent from General Fund,11,2010
Maryland,Percent from General Fund,12,2011
Maryland,Percent from General Fund,12.74,2011_old
Maryland,Percent from General Fund,10.69,2012
Maryland,Percent from General Fund,6.37,2013
Maryland,Percent from General Fund,8.5,2016
Maryland,Percent from General Fund,8.5,2016_old
Maryland,Percent from General Fund,7.29,2017
Maryland,Percent from General Fund,7.38,2018
Maryland,Percent from General Fund,6.89,2019
Maryland,Percent from General Fund,7.63,2020
Maryland,Percent from General Fund,7.45,2021
Maryland,Percent from General Fund,7.92,2022
Maryland,Percent from General Fund,11.69,2023
Maryland,Status of Budget,Final,2009
Maryland,Status of Budget,Current,2010
Maryland,Status of Budget,Current,2011
Maryland,Status of Budget,Actual,2011_old
Maryland,Status of Budget,Appropriated,2012
Maryland,Status of Budget,Allowed,2013
Maryland,Status of Budget,Actual,2013_old
Maryland,Status of Budget,Actual,2014
Maryland,Status of Budget,Actual,2015
Maryland,Status of Budget,Actual,2016
Maryland,Status of Budget,Actual,2016_old
Maryland,Status of Budget,Actual,2017
Maryland,Status of Budget,Actual,2018
Maryland,Status of Budget,Actual,2019
Maryland,Status of Budget,Actual,2020
Maryland,Status of Budget,Actual,2021
Maryland,Status of Budget,Actual,2022
Maryland,Status of Budget,Actual,2023
Massachusetts,Amount from Federal Government,22334126,2013_old
Massachusetts,Amount from Federal Government,19922433,2014
Massachusetts,Amount from Federal Government,20112919,2015
Massachusetts,Amount from Federal Government,18998635,2016
Massachusetts,Amount from Federal Government,18998635,2016_old
Massachusetts,Amount from Federal Government,20600165,2017
Massachusetts,Amount from Federal Government,19919889,2018
Massachusetts,Amount from Federal Government,21278179,2019
Massachusetts,Amount from Fees / Other,27367440,2013_old
Massachusetts,Amount from Fees / Other,29436465,2014
Massachusetts,Amount from Fees / Other,24241767,2015
Massachusetts,Amount from Fees / Other,28518058,2016
Massachusetts,Amount from Fees / Other,28518058,2016_old
Massachusetts,Amount from Fees / Other,33053192,2017
Massachusetts,Amount from Fees / Other,36698510,2018
Massachusetts,Amount from Fees / Other,35550910,2019
Massachusetts,Amount from General Fund,50074036,2013_old
Massachusetts,Amount from General Fund,54615397,2014
Massachusetts,Amount from General Fund,58071141,2015
Massachusetts,Amount from General Fund,48778459,2016
Massachusetts,Amount from General Fund,48778459,2016_old
Massachusetts,Amount from General Fund,48920922,2017
Massachusetts,Amount from General Fund,49531578,2018
Massachusetts,Amount from General Fund,56127623,2019
Massachusetts,Amount of Budget from SRF,Included,2011_old
Massachusetts,Amount of Budget from SRF,Included,2012
Massachusetts,Amount of Budget from SRF,Included,2013
Massachusetts,Capital spending included in the Environmental Agency Budget,7028551,2013_old
Massachusetts,Capital spending included in the Environmental Agency Budget,7178261,2014
Massachusetts,Capital spending included in the Environmental Agency Budget,6159487,2015
Massachusetts,Environmental Agency Budget,113110030,2009
Massachusetts,Environmental Agency Budget,101322315,2010
Massachusetts,Environmental Agency Budget,91127101,2011
Massachusetts,Environmental Agency Budget,96432000,2011_old
Massachusetts,Environmental Agency Budget,102461000,2012
Massachusetts,Environmental Agency Budget,109169840,2013
Massachusetts,Environmental Agency Budget,106804153,2013_old
Massachusetts,Environmental Agency Budget,111152556,2014
Massachusetts,Environmental Agency Budget,108585314,2015
Massachusetts,Environmental Agency Budget,106111166,2016
Massachusetts,Environmental Agency Budget,106111166,2016_old
Massachusetts,Environmental Agency Budget,116191850,2017
Massachusetts,Environmental Agency Budget,121158710,2018
Massachusetts,Environmental Agency Budget,131640242,2019
Massachusetts,Environmental Agency Budget,136045458,2020
Massachusetts,Environmental Agency Budget,141082734,2021
Massachusetts,Environmental Agency Budget,170361400,2022
Massachusetts,Environmental Agency Budget,179162199,2023
Massachusetts,Percent from Federal Government,28.40,2009
Massachusetts,Percent from Federal Government,38.30,2010
Massachusetts,Percent from Federal Government,34.90,2011
Massachusetts,Percent from Federal Government,27.53,2011_old
Massachusetts,Percent from Federal Government,27.28,2012
Massachusetts,Percent from Federal Government,25.06,2013
Massachusetts,Percent from Federal Government,17.9,2016
Massachusetts,Percent from Federal Government,17.9,2016_old
Massachusetts,Percent from Federal Government,17.73,2017
Massachusetts,Percent from Federal Government,16.44,2018
Massachusetts,Percent from Federal Government,16.16,2019
Massachusetts,Percent from Fees / Other,3.50,2009
Massachusetts,Percent from Fees / Other,8.90,2010
Massachusetts,Percent from Fees / Other,2.80,2011
Massachusetts,Percent from Fees / Other,21.29,2011_old
Massachusetts,Percent from Fees / Other,22.33,2012
Massachusetts,Percent from Fees / Other,24.12,2013
Massachusetts,Percent from Fees / Other,26.88,2016
Massachusetts,Percent from Fees / Other,26.88,2016_old
Massachusetts,Percent from Fees / Other,28.45,2017
Massachusetts,Percent from Fees / Other,30.29,2018
Massachusetts,Percent from Fees / Other,27.01,2019
Massachusetts,Percent from General Fund,68.10,2009
Massachusetts,Percent from General Fund,52.80,2010
Massachusetts,Percent from General Fund,62.30,2011
Massachusetts,Percent from General Fund,51.27,2011_old
Massachusetts,Percent from General Fund,50.39,2012
Massachusetts,Percent from General Fund,50.82,2013
Massachusetts,Percent from General Fund,45.97,2016
Massachusetts,Percent from General Fund,45.97,2016_old
Massachusetts,Percent from General Fund,42.1,2017
Massachusetts,Percent from General Fund,40.88,2018
Massachusetts,Percent from General Fund,42.64,2019
Massachusetts,Status of Budget,Final,2009
Massachusetts,Status of Budget,Final,2010
Massachusetts,Status of Budget,Governor's,2011
Massachusetts,Status of Budget,Final,2011_old
Massachusetts,Status of Budget,Current,2012
Massachusetts,Status of Budget,Recommended,2013
Massachusetts,Status of Budget,Final,2013_old
Massachusetts,Status of Budget,Final,2014
Massachusetts,Status of Budget,Final,2015
Massachusetts,Status of Budget,Final,2016
Massachusetts,Status of Budget,Final,2016_old
Massachusetts,Status of Budget,Final,2017
Massachusetts,Status of Budget,Final,2018
Massachusetts,Status of Budget,Final,2019
Massachusetts,Status of Budget,Final,2020
Massachusetts,Status of Budget,Final,2021
Massachusetts,Status of Budget,Final,2022
Massachusetts,Status of Budget,Final,2023
Michigan,Amount from Federal Government,161687500,2013_old
Michigan,Amount from Federal Government,150779700,2014
Michigan,Amount from Federal Government,149749600,2015
Michigan,Amount from Federal Government,138079100,2016
Michigan,Amount from Federal Government,138079100,2016_old
Michigan,Amount from Federal Government,239022800,2017
Michigan,Amount from Federal Government,170042600,2018
Michigan,Amount from Federal Government,160225400,2019
Michigan,Amount from Federal Government,175269900,2020
Michigan,Amount from Federal Government,311973000,2021
Michigan,Amount from Federal Government,2041617200,2022
Michigan,Amount from Federal Government,619225800,2023
Michigan,Amount from Fees / Other,238668500,2013_old
Michigan,Amount from Fees / Other,337284600,2014
Michigan,Amount from Fees / Other,331966300,2015
Michigan,Amount from Fees / Other,273393500,2020
Michigan,Amount from Fees / Other,312942300,2021
Michigan,Amount from Fees / Other,312306000,2022
Michigan,Amount from Fees / Other,353176800,2023
Michigan,Amount from General Fund,29812400,2013_old
Michigan,Amount from General Fund,29154500,2014
Michigan,Amount from General Fund,37475900,2015
Michigan,Amount from General Fund,87104200,2016
Michigan,Amount from General Fund,87104200,2016_old
Michigan,Amount from General Fund,49273400,2017
Michigan,Amount from General Fund,81151500,2018
Michigan,Amount from General Fund,58546500,2019
Michigan,Amount from General Fund,171802400,2020
Michigan,Amount from General Fund,59443900,2021
Michigan,Amount from General Fund,282945400,2022
Michigan,Amount from General Fund,206864800,2023
Michigan,Amount of Budget from SRF,Included,2011_old
Michigan,Amount of Budget from SRF,Included,2012
Michigan,Amount of Budget from SRF,Included,2013
Michigan,Environmental Agency Budget,467685200,2011_old
Michigan,Environmental Agency Budget,428987100,2012
Michigan,Environmental Agency Budget,431429900,2013
Michigan,Environmental Agency Budget,430168400,2013_old
Michigan,Environmental Agency Budget,517218800,2014
Michigan,Environmental Agency Budget,519191800,2015
Michigan,Environmental Agency Budget,540662800,2016
Michigan,Environmental Agency Budget,540662800,2016_old
Michigan,Environmental Agency Budget,620336400,2017
Michigan,Environmental Agency Budget,571575200,2018
Michigan,Environmental Agency Budget,501302600,2019
Michigan,Environmental Agency Budget,620465800,2020
Michigan,Environmental Agency Budget,684359200,2021
Michigan,Environmental Agency Budget,2636868600,2022
Michigan,Environmental Agency Budget,1179267400,2023
Michigan,Percent from Federal Government,39.70,2011_old
Michigan,Percent from Federal Government,37.50,2012
Michigan,Percent from Federal Government,37.50,2013
Michigan,Percent from Federal Government,25.54,2016
Michigan,Percent from Federal Government,25.54,2016_old
Michigan,Percent from Federal Government,38.53,2017
Michigan,Percent from Federal Government,29.75,2018
Michigan,Percent from Federal Government,31.96,2019
Michigan,Percent from Federal Government,28.25,2020
Michigan,Percent from Federal Government,45.59,2021
Michigan,Percent from Federal Government,77.43,2022
Michigan,Percent from Federal Government,52.51,2023
Michigan,Percent from Fees / Other,55.10,2011_old
Michigan,Percent from Fees / Other,55.90,2012
Michigan,Percent from Fees / Other,55.60,2013
Michigan,Percent from Fees / Other,44.06,2020
Michigan,Percent from Fees / Other,45.73,2021
Michigan,Percent from Fees / Other,11.84,2022
Michigan,Percent from Fees / Other,29.95,2023
Michigan,Percent from General Fund,5.20,2011_old
Michigan,Percent from General Fund,6.60,2012
Michigan,Percent from General Fund,6.90,2013
Michigan,Percent from General Fund,16.11,2016
Michigan,Percent from General Fund,16.11,2016_old
Michigan,Percent from General Fund,7.94,2017
Michigan,Percent from General Fund,14.2,2018
Michigan,Percent from General Fund,11.68,2019
Michigan,Percent from General Fund,27.69,2020
Michigan,Percent from General Fund,8.69,2021
Michigan,Percent from General Fund,10.73,2022
Michigan,Percent from General Fund,17.54,2023
Michigan,Status of Budget,Final,2011_old
Michigan,Status of Budget,Current,2012
Michigan,Status of Budget,Enacted,2013
Michigan,Status of Budget,Final,2013_old
Michigan,Status of Budget,Final,2014
Michigan,Status of Budget,Final,2015
Michigan,Status of Budget,Enacted,2016
Michigan,Status of Budget,Enacted,2016_old
Michigan,Status of Budget,Enacted,2017
Michigan,Status of Budget,Enacted,2018
Michigan,Status of Budget,Enacted,2019
Michigan,Status of Budget,Enacted,2020
Michigan,Status of Budget,Enacted,2021
Michigan,Status of Budget,Enacted,2022
Michigan,Status of Budget,Enacted,2023
Minnesota,Amount from Federal Government,21984908,2013_old
Minnesota,Amount from Federal Government,22704363,2014
Minnesota,Amount from Federal Government,23349201,2015
Minnesota,Amount from Federal Government,21076925,2016
Minnesota,Amount from Federal Government,21076925,2016_old
Minnesota,Amount from Federal Government,20327914,2017
Minnesota,Amount from Federal Government,18579671,2018
Minnesota,Amount from Federal Government,15734503,2019
Minnesota,Amount from Federal Government,21355044,2020
Minnesota,Amount from Federal Government,20516440,2021
Minnesota,Amount from Federal Government,24424735,2022
Minnesota,Amount from Federal Government,19213064,2023
Minnesota,Amount from Fees / Other,153976598,2013_old
Minnesota,Amount from Fees / Other,150803088,2014
Minnesota,Amount from Fees / Other,172356685,2015
Minnesota,Amount from Fees / Other,227644369,2020
Minnesota,Amount from Fees / Other,199775272,2021
Minnesota,Amount from Fees / Other,207076049,2022
Minnesota,Amount from Fees / Other,234540673,2023
Minnesota,Amount from General Fund,4877025,2013_old
Minnesota,Amount from General Fund,4181851,2014
Minnesota,Amount from General Fund,5141730,2015
Minnesota,Amount from General Fund,8541783,2016
Minnesota,Amount from General Fund,8541783,2016_old
Minnesota,Amount from General Fund,7676791,2017
Minnesota,Amount from General Fund,6105978,2018
Minnesota,Amount from General Fund,8064631,2019
Minnesota,Amount from General Fund,6702638,2020
Minnesota,Amount from General Fund,7089384,2021
Minnesota,Amount from General Fund,7946553,2022
Minnesota,Amount from General Fund,7809217,2023
Minnesota,Amount of Budget from SRF,43220000,2011_old
Minnesota,Amount of Budget from SRF,41301000,2012
Minnesota,Environmental Agency Budget,180838531,2013_old
Minnesota,Environmental Agency Budget,177689301,2014
Minnesota,Environmental Agency Budget,200847616,2015
Minnesota,Environmental Agency Budget,196813663,2016
Minnesota,Environmental Agency Budget,196813663,2016_old
Minnesota,Environmental Agency Budget,233131633,2017
Minnesota,Environmental Agency Budget,315556463,2018
Minnesota,Environmental Agency Budget,215897512,2019
Minnesota,Environmental Agency Budget,255702051,2020
Minnesota,Environmental Agency Budget,227381095,2021
Minnesota,Environmental Agency Budget,239447337,2022
Minnesota,Environmental Agency Budget,261562955,2023
Minnesota,Environmental Agency Budget (SRF Added),241851000,2011_old
Minnesota,Environmental Agency Budget (SRF Added),232076000,2012
Minnesota,Environmental Agency Budget (SRF Added),175070000,2013
Minnesota,Percent from Federal Government,12.92,2011_old
Minnesota,Percent from Federal Government,16.63,2012
Minnesota,Percent from Federal Government,12.50,2013
Minnesota,Percent from Federal Government,10.71,2016
Minnesota,Percent from Federal Government,10.71,2016_old
Minnesota,Percent from Federal Government,8.72,2017
Minnesota,Percent from Federal Government,5.89,2018
Minnesota,Percent from Federal Government,7.29,2019
Minnesota,Percent from Federal Government,8.35,2020
Minnesota,Percent from Federal Government,9.02,2021
Minnesota,Percent from Federal Government,10.2,2022
Minnesota,Percent from Federal Government,7.35,2023
Minnesota,Percent from Fees / Other,81.83,2011_old
Minnesota,Percent from Fees / Other,80.86,2012
Minnesota,Percent from Fees / Other,84.60,2013
Minnesota,Percent from Fees / Other,89.03,2020
Minnesota,Percent from Fees / Other,87.86,2021
Minnesota,Percent from Fees / Other,86.48,2022
